Source Well,Destination Well,Transfer Volume
A2,X121,2.5
A2,X122,2.5
A2,X123,2.5
A1,X124,2.5
A1,X125,2.5
A2,X126,2.5
A2,X127,2.5
A2,X128,2.5
A2,X129,2.5
A2,X130,2.5
A1,X131,2.5
A2,X132,2.5
A2,X133,2.5
A2,X134,2.5
A2,X135,2.5
A2,X136,2.5
A1,X137,2.5
A2,X138,2.5
A2,X139,2.5
A2,X140,2.5
A2,X141,2.5
A2,X142,2.5
A1,X143,2.5
A2,X144,2.5
A2,X145,2.5
A2,X146,2.5
A2,X147,2.5
A2,X148,2.5
A2,Y45,2.5
A2,Y46,2.5
A2,Y47,2.5
A1,Y48,2.5
A1,Y49,2.5
A1,Y50,2.5
A2,Y51,2.5
A2,Y52,2.5
A2,Y53,2.5
A1,Y54,2.5
A1,Y55,2.5
A1,Y56,2.5
A1,Y57,2.5
A2,Y58,2.5
A2,Y59,2.5
A1,Y60,2.5
A1,Y61,2.5
A1,Y62,2.5
A1,Y63,2.5
A1,Y64,2.5
A2,Y65,2.5
A1,Y66,2.5
A1,Y67,2.5
A1,Y68,2.5
A1,Y69,2.5
A2,Y70,2.5
A2,Y71,2.5
A2,Y72,2.5
A1,Y73,2.5
A1,Y74,2.5
A1,Y75,2.5
A2,Y76,2.5
A2,Y77,2.5
A2,Y78,2.5
A2,Y79,2.5
A1,Y80,2.5
A1,Y81,2.5
A2,Y82,2.5
A2,Y83,2.5
A2,Y84,2.5
A2,Y85,2.5
A1,Y86,2.5
A1,Y87,2.5
A2,Y88,2.5
A2,Y89,2.5
A2,Y90,2.5
A2,Y91,2.5
A1,Y92,2.5
A1,Y93,2.5
A1,Y94,2.5
A2,Y95,2.5
A2,Y96,2.5
A2,Y97,2.5
A2,Y98,2.5
A1,Y99,2.5
A1,Y100,2.5
A2,Y101,2.5
A2,Y102,2.5
A2,Y103,2.5
A2,Y104,2.5
A1,Y105,2.5
A1,Y106,2.5
A2,Y107,2.5
A2,Y108,2.5
A2,Y109,2.5
A2,Y110,2.5
A2,Y111,2.5
A1,Y112,2.5
A1,Y113,2.5
A2,Y114,2.5
A2,Y115,2.5
A2,Y116,2.5
